sample_delay_us,ch1_V
-23.488000,-0.1972780
-23.480000,-0.1972780
-23.472000,-0.1972780
-23.464000,-0.1972247
-23.456000,-0.1972780
-23.448000,-0.1973313
-23.440000,-0.1972780
-23.432000,-0.1972247
-23.424000,-0.1971713
-23.416000,-0.1971180
-23.408000,-0.1971713
-23.400000,-0.1971713
-23.392000,-0.1972247
-23.384000,-0.1973313
-23.376000,-0.1972780
-23.368000,-0.1972780
-23.360000,-0.1972780
-23.352000,-0.1972247
-23.344000,-0.1972780
-23.336000,-0.1971713
-23.328000,-0.1971180
-23.320000,-0.1971713
-23.312000,-0.1972247
-23.304000,-0.1972247
-23.296000,-0.1972780
-23.288000,-0.1972780
-23.280000,-0.1972780
-23.272000,-0.1972247
-23.264000,-0.1971713
-23.256000,-0.1971180
-23.248000,-0.1972247
-23.240000,-0.1972780
-23.232000,-0.1972780
-23.224000,-0.1972780
-23.216000,-0.1972780
-23.208000,-0.1972247
-23.200000,-0.1972247
-23.192000,-0.1971180
-23.184000,-0.1971180
-23.176000,-0.1971713
-23.168000,-0.1972247
-23.160000,-0.1971713
-23.152000,-0.1972247
-23.144000,-0.1971180
-23.136000,-0.1970113
-23.128000,-0.1970646
-23.120000,-0.1970646
-23.112000,-0.1971180
-23.104000,-0.1971180
-23.096000,-0.1971713
-23.088000,-0.1972247
-23.080000,-0.1971713
-23.072000,-0.1971713
-23.064000,-0.1971713
-23.056000,-0.1971713
-23.048000,-0.1971713
-23.040000,-0.1971180
-23.032000,-0.1971713
-23.024000,-0.1971713
-23.016000,-0.1971180
-23.008000,-0.1971180
-23.000000,-0.1970646
-22.992000,-0.1970646
-22.984000,-0.1970646
-22.976000,-0.1971713
-22.968000,-0.1971713
-22.960000,-0.1971713
-22.952000,-0.1972247
-22.944000,-0.1972247
-22.936000,-0.1971180
-22.928000,-0.1971713
-22.920000,-0.1970646
-22.912000,-0.1970646
-22.904000,-0.1971180
-22.896000,-0.1970646
-22.888000,-0.1970646
-22.880000,-0.1971180
-22.872000,-0.1970646
-22.864000,-0.1970646
-22.856000,-0.1970646
-22.848000,-0.1970113
-22.840000,-0.1969579
-22.832000,-0.1970113
-22.824000,-0.1970646
-22.816000,-0.1969579
-22.808000,-0.1970646
-22.800000,-0.1971180
-22.792000,-0.1970646
-22.784000,-0.1970113
-22.776000,-0.1971180
-22.768000,-0.1970646
-22.760000,-0.1970646
-22.752000,-0.1971180
-22.744000,-0.1971180
-22.736000,-0.1970646
-22.728000,-0.1970113
-22.720000,-0.1970113
-22.712000,-0.1970113
-22.704000,-0.1971180
-22.696000,-0.1971180
-22.688000,-0.1970113
-22.680000,-0.1969046
-22.672000,-0.1969046
-22.664000,-0.1969579
-22.656000,-0.1969579
-22.648000,-0.1969046
-22.640000,-0.1970113
-22.632000,-0.1971180
-22.624000,-0.1970646
-22.616000,-0.1970113
-22.608000,-0.1970113
-22.600000,-0.1970113
-22.592000,-0.1970113
-22.584000,-0.1970113
-22.576000,-0.1970113
-22.568000,-0.1969046
-22.560000,-0.1969579
-22.552000,-0.1970113
-22.544000,-0.1969579
-22.536000,-0.1969579
-22.528000,-0.1969579
-22.520000,-0.1969046
-22.512000,-0.1969046
-22.504000,-0.1969579
-22.496000,-0.1969579
-22.488000,-0.1969046
-22.480000,-0.1969579
-22.472000,-0.1969579
-22.464000,-0.1969579
-22.456000,-0.1969579
-22.448000,-0.1969046
-22.440000,-0.1970113
-22.432000,-0.1969579
-22.424000,-0.1969046
-22.416000,-0.1968513
-22.408000,-0.1967446
-22.400000,-0.1967979
-22.392000,-0.1969046
-22.384000,-0.1969046
-22.376000,-0.1968513
-22.368000,-0.1968513
-22.360000,-0.1967979
-22.352000,-0.1968513
-22.344000,-0.1968513
-22.336000,-0.1969046
-22.328000,-0.1969046
-22.320000,-0.1969046
-22.312000,-0.1968513
-22.304000,-0.1969046
-22.296000,-0.1969046
-22.288000,-0.1968513
-22.280000,-0.1969046
-22.272000,-0.1968513
-22.264000,-0.1967446
-22.256000,-0.1966913
-22.248000,-0.1967979
-22.240000,-0.1968513
-22.232000,-0.1969046
-22.224000,-0.1969046
-22.216000,-0.1968513
-22.208000,-0.1967446
-22.200000,-0.1967979
-22.192000,-0.1967979
-22.184000,-0.1968513
-22.176000,-0.1968513
-22.168000,-0.1967979
-22.160000,-0.1967979
-22.152000,-0.1967979
-22.144000,-0.1967979
-22.136000,-0.1967979
-22.128000,-0.1967979
-22.120000,-0.1967446
-22.112000,-0.1967446
-22.104000,-0.1967979
-22.096000,-0.1967446
-22.088000,-0.1967446
-22.080000,-0.1967446
-22.072000,-0.1967979
-22.064000,-0.1968513
-22.056000,-0.1968513
-22.048000,-0.1969046
-22.040000,-0.1968513
-22.032000,-0.1967446
-22.024000,-0.1967979
-22.016000,-0.1967446
-22.008000,-0.1967446
-22.000000,-0.1967979
-21.992000,-0.1967446
-21.984000,-0.1967979
-21.976000,-0.1968513
-21.968000,-0.1967979
-21.960000,-0.1967446
-21.952000,-0.1966379
-21.944000,-0.1967446
-21.936000,-0.1967979
-21.928000,-0.1967446
-21.920000,-0.1966913
-21.912000,-0.1967446
-21.904000,-0.1967979
-21.896000,-0.1967979
-21.888000,-0.1966379
-21.880000,-0.1966379
-21.872000,-0.1966913
-21.864000,-0.1966913
-21.856000,-0.1966913
-21.848000,-0.1966913
-21.840000,-0.1967446
-21.832000,-0.1967979
-21.824000,-0.1967979
-21.816000,-0.1967446
-21.808000,-0.1966913
-21.800000,-0.1966379
-21.792000,-0.1965846
-21.784000,-0.1965846
-21.776000,-0.1966379
-21.768000,-0.1967446
-21.760000,-0.1966913
-21.752000,-0.1965846
-21.744000,-0.1965846
-21.736000,-0.1966379
-21.728000,-0.1966379
-21.720000,-0.1966379
-21.712000,-0.1966913
-21.704000,-0.1966913
-21.696000,-0.1966913
-21.688000,-0.1966379
-21.680000,-0.1966379
-21.672000,-0.1966379
-21.664000,-0.1966379
-21.656000,-0.1966913
-21.648000,-0.1966913
-21.640000,-0.1966379
-21.632000,-0.1966379
-21.624000,-0.1966379
-21.616000,-0.1966379
-21.608000,-0.1966379
-21.600000,-0.1965846
-21.592000,-0.1966913
-21.584000,-0.1966913
-21.576000,-0.1966379
-21.568000,-0.1966913
-21.560000,-0.1966913
-21.552000,-0.1966379
-21.544000,-0.1966379
-21.536000,-0.1965846
-21.528000,-0.1966379
-21.520000,-0.1966379
-21.512000,-0.1966379
-21.504000,-0.1966379
-21.496000,-0.1966913
-21.488000,-0.1966379
-21.480000,-0.1965846
-21.472000,-0.1966379
-21.464000,-0.1966913
-21.456000,-0.1966913
-21.448000,-0.1966379
-21.440000,-0.1965846
-21.432000,-0.1965846
-21.424000,-0.1965846
-21.416000,-0.1965846
-21.408000,-0.1965312
-21.400000,-0.1964512
-21.392000,-0.1965846
-21.384000,-0.1965846
-21.376000,-0.1965312
-21.368000,-0.1965312
-21.360000,-0.1965846
-21.352000,-0.1965312
-21.344000,-0.1964512
-21.336000,-0.1965312
-21.328000,-0.1964512
-21.320000,-0.1964512
-21.312000,-0.1965312
-21.304000,-0.1965846
-21.296000,-0.1965846
-21.288000,-0.1965312
-21.280000,-0.1965312
-21.272000,-0.1965846
-21.264000,-0.1965312
-21.256000,-0.1964512
-21.248000,-0.1963979
-21.240000,-0.1964512
-21.232000,-0.1964512
-21.224000,-0.1963979
-21.216000,-0.1964512
-21.208000,-0.1965312
-21.200000,-0.1965312
-21.192000,-0.1965312
-21.184000,-0.1964512
-21.176000,-0.1964512
-21.168000,-0.1965312
-21.160000,-0.1965312
-21.152000,-0.1964512
-21.144000,-0.1963979
-21.136000,-0.1965312
-21.128000,-0.1965312
-21.120000,-0.1965312
-21.112000,-0.1965312
-21.104000,-0.1964512
-21.096000,-0.1964512
-21.088000,-0.1963979
-21.080000,-0.1964512
-21.072000,-0.1963979
-21.064000,-0.1963979
-21.056000,-0.1965312
-21.048000,-0.1964512
-21.040000,-0.1963979
-21.032000,-0.1964512
-21.024000,-0.1963979
-21.016000,-0.1963979
-21.008000,-0.1963979
-21.000000,-0.1964512
-20.992000,-0.1964512
-20.984000,-0.1965312
-20.976000,-0.1963979
-20.968000,-0.1964512
-20.960000,-0.1964512
-20.952000,-0.1963979
-20.944000,-0.1963979
-20.936000,-0.1963445
-20.928000,-0.1963445
-20.920000,-0.1964512
-20.912000,-0.1964512
-20.904000,-0.1963979
-20.896000,-0.1963445
-20.888000,-0.1962912
-20.880000,-0.1963445
-20.872000,-0.1962912
-20.864000,-0.1962912
-20.856000,-0.1964512
-20.848000,-0.1965312
-20.840000,-0.1964512
-20.832000,-0.1964512
-20.824000,-0.1964512
-20.816000,-0.1963979
-20.808000,-0.1963979
-20.800000,-0.1963445
-20.792000,-0.1963445
-20.784000,-0.1963979
-20.776000,-0.1963979
-20.768000,-0.1963979
-20.760000,-0.1963445
-20.752000,-0.1963445
-20.744000,-0.1963445
-20.736000,-0.1962912
-20.728000,-0.1963979
-20.720000,-0.1963445
-20.712000,-0.1963445
-20.704000,-0.1963445
-20.696000,-0.1963445
-20.688000,-0.1963445
-20.680000,-0.1963979
-20.672000,-0.1963979
-20.664000,-0.1964512
-20.656000,-0.1963979
-20.648000,-0.1962379
-20.640000,-0.1962379
-20.632000,-0.1963445
-20.624000,-0.1963979
-20.616000,-0.1963445
-20.608000,-0.1963445
-20.600000,-0.1962912
-20.592000,-0.1962912
-20.584000,-0.1963445
-20.576000,-0.1963979
-20.568000,-0.1963445
-20.560000,-0.1962912
-20.552000,-0.1962912
-20.544000,-0.1962379
-20.536000,-0.1962912
-20.528000,-0.1962912
-20.520000,-0.1962912
-20.512000,-0.1962379
-20.504000,-0.1962379
-20.496000,-0.1962912
-20.488000,-0.1962912
-20.480000,-0.1961845
-20.472000,-0.1962379
-20.464000,-0.1962379
-20.456000,-0.1962379
-20.448000,-0.1962379
-20.440000,-0.1962379
-20.432000,-0.1962379
-20.424000,-0.1962379
-20.416000,-0.1961845
-20.408000,-0.1961845
-20.400000,-0.1962912
-20.392000,-0.1962379
-20.384000,-0.1961845
-20.376000,-0.1961845
-20.368000,-0.1962379
-20.360000,-0.1961845
-20.352000,-0.1962379
-20.344000,-0.1962379
-20.336000,-0.1961312
-20.328000,-0.1961845
-20.320000,-0.1961845
-20.312000,-0.1962379
-20.304000,-0.1962379
-20.296000,-0.1961845
-20.288000,-0.1962379
-20.280000,-0.1962379
-20.272000,-0.1961845
-20.264000,-0.1960778
-20.256000,-0.1960778
-20.248000,-0.1962379
-20.240000,-0.1961845
-20.232000,-0.1961312
-20.224000,-0.1962379
-20.216000,-0.1962379
-20.208000,-0.1961845
-20.200000,-0.1960778
-20.192000,-0.1961312
-20.184000,-0.1961845
-20.176000,-0.1961845
-20.168000,-0.1961312
-20.160000,-0.1961845
-20.152000,-0.1961312
-20.144000,-0.1961312
-20.136000,-0.1960245
-20.128000,-0.1960778
-20.120000,-0.1961312
-20.112000,-0.1961845
-20.104000,-0.1961312
-20.096000,-0.1961312
-20.088000,-0.1961312
-20.080000,-0.1961312
-20.072000,-0.1961312
-20.064000,-0.1961312
-20.056000,-0.1961312
-20.048000,-0.1961845
-20.040000,-0.1961845
-20.032000,-0.1961312
-20.024000,-0.1961312
-20.016000,-0.1961312
-20.008000,-0.1961845
-20.000000,-0.1961845
-19.992000,-0.1961312
-19.984000,-0.1960778
-19.976000,-0.1961312
-19.968000,-0.1961312
-19.960000,-0.1961312
-19.952000,-0.1961312
-19.944000,-0.1960778
-19.936000,-0.1960778
-19.928000,-0.1961845
-19.920000,-0.1961312
-19.912000,-0.1961312
-19.904000,-0.1960778
-19.896000,-0.1960778
-19.888000,-0.1960778
-19.880000,-0.1960778
-19.872000,-0.1960245
-19.864000,-0.1960778
-19.856000,-0.1960778
-19.848000,-0.1960778
-19.840000,-0.1959712
-19.832000,-0.1959178
-19.824000,-0.1960245
-19.816000,-0.1960245
-19.808000,-0.1959712
-19.800000,-0.1959712
-19.792000,-0.1960245
-19.784000,-0.1960245
-19.776000,-0.1959712
-19.768000,-0.1960245
-19.760000,-0.1961312
-19.752000,-0.1961312
-19.744000,-0.1960245
-19.736000,-0.1960778
-19.728000,-0.1960245
-19.720000,-0.1959712
-19.712000,-0.1959712
-19.704000,-0.1959712
-19.696000,-0.1959712
-19.688000,-0.1960245
-19.680000,-0.1960245
-19.672000,-0.1959712
-19.664000,-0.1959712
-19.656000,-0.1959712
-19.648000,-0.1960245
-19.640000,-0.1961312
-19.632000,-0.1961312
-19.624000,-0.1961312
-19.616000,-0.1960245
-19.608000,-0.1959712
-19.600000,-0.1959712
-19.592000,-0.1960245
-19.584000,-0.1959712
-19.576000,-0.1959178
-19.568000,-0.1959712
-19.560000,-0.1959178
-19.552000,-0.1959712
-19.544000,-0.1959712
-19.536000,-0.1959712
-19.528000,-0.1959712
-19.520000,-0.1959178
-19.512000,-0.1959178
-19.504000,-0.1958645
-19.496000,-0.1959178
-19.488000,-0.1959178
-19.480000,-0.1959178
-19.472000,-0.1959178
-19.464000,-0.1958645
-19.456000,-0.1958645
-19.448000,-0.1959178
-19.440000,-0.1959712
-19.432000,-0.1958645
-19.424000,-0.1958645
-19.416000,-0.1958645
-19.408000,-0.1958111
-19.400000,-0.1958111
-19.392000,-0.1959178
-19.384000,-0.1958645
-19.376000,-0.1959712
-19.368000,-0.1959712
-19.360000,-0.1959178
-19.352000,-0.1958111
-19.344000,-0.1958111
-19.336000,-0.1958645
-19.328000,-0.1958645
-19.320000,-0.1958111
-19.312000,-0.1958111
-19.304000,-0.1957578
-19.296000,-0.1958111
-19.288000,-0.1958111
-19.280000,-0.1957578
-19.272000,-0.1957578
-19.264000,-0.1957578
-19.256000,-0.1957578
-19.248000,-0.1957578
-19.240000,-0.1958111
-19.232000,-0.1958111
-19.224000,-0.1959178
-19.216000,-0.1958645
-19.208000,-0.1959178
-19.200000,-0.1959178
-19.192000,-0.1958645
-19.184000,-0.1958645
-19.176000,-0.1957578
-19.168000,-0.1957045
-19.160000,-0.1957578
-19.152000,-0.1958111
-19.144000,-0.1958111
-19.136000,-0.1958111
-19.128000,-0.1957578
-19.120000,-0.1956511
-19.112000,-0.1957045
-19.104000,-0.1958645
-19.096000,-0.1958111
-19.088000,-0.1957578
-19.080000,-0.1958111
-19.072000,-0.1958111
-19.064000,-0.1957578
-19.056000,-0.1957045
-19.048000,-0.1957578
-19.040000,-0.1957045
-19.032000,-0.1957045
-19.024000,-0.1957578
-19.016000,-0.1957578
-19.008000,-0.1958111
-19.000000,-0.1958111
-18.992000,-0.1958111
-18.984000,-0.1957578
-18.976000,-0.1957578
-18.968000,-0.1957578
-18.960000,-0.1957045
-18.952000,-0.1957045
-18.944000,-0.1956511
-18.936000,-0.1956511
-18.928000,-0.1957045
-18.920000,-0.1957578
-18.912000,-0.1957578
-18.904000,-0.1957578
-18.896000,-0.1957578
-18.888000,-0.1957045
-18.880000,-0.1957045
-18.872000,-0.1957578
-18.864000,-0.1956511
-18.856000,-0.1955978
-18.848000,-0.1956511
-18.840000,-0.1957045
-18.832000,-0.1956511
-18.824000,-0.1957045
-18.816000,-0.1957045
-18.808000,-0.1957045
-18.800000,-0.1956511
-18.792000,-0.1955444
-18.784000,-0.1955978
-18.776000,-0.1956511
-18.768000,-0.1957045
-18.760000,-0.1955978
-18.752000,-0.1955978
-18.744000,-0.1957045
-18.736000,-0.1956511
-18.728000,-0.1955444
-18.720000,-0.1956511
-18.712000,-0.1955978
-18.704000,-0.1955444
-18.696000,-0.1955444
-18.688000,-0.1955978
-18.680000,-0.1956511
-18.672000,-0.1957045
-18.664000,-0.1957045
-18.656000,-0.1955978
-18.648000,-0.1955978
-18.640000,-0.1955978
-18.632000,-0.1955444
-18.624000,-0.1955444
-18.616000,-0.1954911
-18.608000,-0.1954911
-18.600000,-0.1954911
-18.592000,-0.1955444
-18.584000,-0.1955444
-18.576000,-0.1955444
-18.568000,-0.1955444
-18.560000,-0.1955444
-18.552000,-0.1955978
-18.544000,-0.1955978
-18.536000,-0.1955444
-18.528000,-0.1955978
-18.520000,-0.1955444
-18.512000,-0.1955978
-18.504000,-0.1955444
-18.496000,-0.1954911
-18.488000,-0.1954911
-18.480000,-0.1954911
-18.472000,-0.1954911
-18.464000,-0.1955444
-18.456000,-0.1954911
-18.448000,-0.1954911
-18.440000,-0.1955444
-18.432000,-0.1955978
-18.424000,-0.1955444
-18.416000,-0.1954911
-18.408000,-0.1955444
-18.400000,-0.1955444
-18.392000,-0.1954378
-18.384000,-0.1954911
-18.376000,-0.1955978
-18.368000,-0.1956511
-18.360000,-0.1955444
-18.352000,-0.1954911
-18.344000,-0.1954378
-18.336000,-0.1954378
-18.328000,-0.1954911
-18.320000,-0.1954378
-18.312000,-0.1954378
-18.304000,-0.1954378
-18.296000,-0.1954378
-18.288000,-0.1954378
-18.280000,-0.1953311
-18.272000,-0.1953844
-18.264000,-0.1954378
-18.256000,-0.1953844
-18.248000,-0.1954378
-18.240000,-0.1955444
-18.232000,-0.1954911
-18.224000,-0.1955444
-18.216000,-0.1955444
-18.208000,-0.1954911
-18.200000,-0.1954911
-18.192000,-0.1954911
-18.184000,-0.1954378
-18.176000,-0.1954911
-18.168000,-0.1954378
-18.160000,-0.1953311
-18.152000,-0.1953311
-18.144000,-0.1953844
-18.136000,-0.1954378
-18.128000,-0.1954911
-18.120000,-0.1954378
-18.112000,-0.1953844
-18.104000,-0.1953844
-18.096000,-0.1954378
-18.088000,-0.1954378
-18.080000,-0.1954911
-18.072000,-0.1954911
-18.064000,-0.1954911
-18.056000,-0.1954378
-18.048000,-0.1953844
-18.040000,-0.1953844
-18.032000,-0.1954378
-18.024000,-0.1954911
-18.016000,-0.1955444
-18.008000,-0.1954911
-18.000000,-0.1954378
-17.992000,-0.1953844
-17.984000,-0.1953844
-17.976000,-0.1953844
-17.968000,-0.1954378
-17.960000,-0.1953844
-17.952000,-0.1953311
-17.944000,-0.1953311
-17.936000,-0.1953844
-17.928000,-0.1953311
-17.920000,-0.1954378
-17.912000,-0.1954378
-17.904000,-0.1953844
-17.896000,-0.1953311
-17.888000,-0.1953844
-17.880000,-0.1953844
-17.872000,-0.1952777
-17.864000,-0.1952777
-17.856000,-0.1953311
-17.848000,-0.1953311
-17.840000,-0.1953311
-17.832000,-0.1953844
-17.824000,-0.1953311
-17.816000,-0.1953311
-17.808000,-0.1952777
-17.800000,-0.1952777
-17.792000,-0.1952777
-17.784000,-0.1952777
-17.776000,-0.1952244
-17.768000,-0.1952777
-17.760000,-0.1953311
-17.752000,-0.1953311
-17.744000,-0.1952777
-17.736000,-0.1952777
-17.728000,-0.1952777
-17.720000,-0.1952777
-17.712000,-0.1952244
-17.704000,-0.1952777
-17.696000,-0.1953311
-17.688000,-0.1952777
-17.680000,-0.1952777
-17.672000,-0.1952777
-17.664000,-0.1952244
-17.656000,-0.1951711
-17.648000,-0.1951711
-17.640000,-0.1952777
-17.632000,-0.1952777
-17.624000,-0.1952244
-17.616000,-0.1952777
-17.608000,-0.1952777
-17.600000,-0.1953311
-17.592000,-0.1953311
-17.584000,-0.1952244
-17.576000,-0.1952244
-17.568000,-0.1953311
-17.560000,-0.1953311
-17.552000,-0.1952244
-17.544000,-0.1952244
-17.536000,-0.1953311
-17.528000,-0.1952777
-17.520000,-0.1951711
-17.512000,-0.1952244
-17.504000,-0.1952777
-17.496000,-0.1952777
-17.488000,-0.1952777
-17.480000,-0.1952777
-17.472000,-0.1951711
-17.464000,-0.1951711
-17.456000,-0.1951711
-17.448000,-0.1951177
-17.440000,-0.1951177
-17.432000,-0.1951711
-17.424000,-0.1951711
-17.416000,-0.1951711
-17.408000,-0.1951177
-17.400000,-0.1951177
-17.392000,-0.1952244
-17.384000,-0.1952244
-17.376000,-0.1952777
-17.368000,-0.1951711
-17.360000,-0.1951177
-17.352000,-0.1951711
-17.344000,-0.1951177
-17.336000,-0.1950644
-17.328000,-0.1950644
-17.320000,-0.1951711
-17.312000,-0.1951177
-17.304000,-0.1950110
-17.296000,-0.1950110
-17.288000,-0.1950110
-17.280000,-0.1951711
-17.272000,-0.1951177
-17.264000,-0.1951177
-17.256000,-0.1950644
-17.248000,-0.1951177
-17.240000,-0.1951177
-17.232000,-0.1950110
-17.224000,-0.1950110
-17.216000,-0.1951177
-17.208000,-0.1951177
-17.200000,-0.1950644
-17.192000,-0.1949577
-17.184000,-0.1950110
-17.176000,-0.1951177
-17.168000,-0.1951177
-17.160000,-0.1950110
-17.152000,-0.1949577
-17.144000,-0.1949577
-17.136000,-0.1950644
-17.128000,-0.1951177
-17.120000,-0.1950644
-17.112000,-0.1950644
-17.104000,-0.1951711
-17.096000,-0.1951177
-17.088000,-0.1950644
-17.080000,-0.1950644
-17.072000,-0.1950644
-17.064000,-0.1951177
-17.056000,-0.1950644
-17.048000,-0.1949577
-17.040000,-0.1949577
-17.032000,-0.1949577
-17.024000,-0.1950110
-17.016000,-0.1950644
-17.008000,-0.1950644
-17.000000,-0.1950110
-16.992000,-0.1949577
-16.984000,-0.1949577
-16.976000,-0.1950644
-16.968000,-0.1950110
-16.960000,-0.1949577
-16.952000,-0.1949044
-16.944000,-0.1950110
-16.936000,-0.1950110
-16.928000,-0.1949577
-16.920000,-0.1950110
-16.912000,-0.1951177
-16.904000,-0.1950644
-16.896000,-0.1949577
-16.888000,-0.1949044
-16.880000,-0.1949044
-16.872000,-0.1949577
-16.864000,-0.1949577
-16.856000,-0.1949044
-16.848000,-0.1949577
-16.840000,-0.1949044
-16.832000,-0.1949577
-16.824000,-0.1949577
-16.816000,-0.1949577
-16.808000,-0.1950644
-16.800000,-0.1950110
-16.792000,-0.1949577
-16.784000,-0.1950110
-16.776000,-0.1949577
-16.768000,-0.1949044
-16.760000,-0.1949577
-16.752000,-0.1949577
-16.744000,-0.1949044
-16.736000,-0.1949044
-16.728000,-0.1949577
-16.720000,-0.1950110
-16.712000,-0.1949577
-16.704000,-0.1949044
-16.696000,-0.1949577
-16.688000,-0.1949577
-16.680000,-0.1949044
-16.672000,-0.1949044
-16.664000,-0.1949577
-16.656000,-0.1949577
-16.648000,-0.1949577
-16.640000,-0.1950110
-16.632000,-0.1949577
-16.624000,-0.1948510
-16.616000,-0.1948510
-16.608000,-0.1949044
-16.600000,-0.1948510
-16.592000,-0.1948510
-16.584000,-0.1947977
-16.576000,-0.1947977
-16.568000,-0.1948510
-16.560000,-0.1947977
-16.552000,-0.1947977
-16.544000,-0.1947977
-16.536000,-0.1947443
-16.528000,-0.1947443
-16.520000,-0.1948510
-16.512000,-0.1947443
-16.504000,-0.1947443
-16.496000,-0.1947977
-16.488000,-0.1949044
-16.480000,-0.1947977
-16.472000,-0.1946377
-16.464000,-0.1947443
-16.456000,-0.1947977
-16.448000,-0.1947977
-16.440000,-0.1947977
-16.432000,-0.1947977
-16.424000,-0.1947977
-16.416000,-0.1948510
-16.408000,-0.1947977
-16.400000,-0.1947977
-16.392000,-0.1947977
-16.384000,-0.1947443
-16.376000,-0.1948510
-16.368000,-0.1947977
-16.360000,-0.1947977
-16.352000,-0.1948510
-16.344000,-0.1947443
-16.336000,-0.1946910
-16.328000,-0.1946910
-16.320000,-0.1947977
-16.312000,-0.1946910
-16.304000,-0.1946910
-16.296000,-0.1947977
-16.288000,-0.1947443
-16.280000,-0.1946910
-16.272000,-0.1946910
-16.264000,-0.1947443
-16.256000,-0.1946910
-16.248000,-0.1946377
-16.240000,-0.1946910
-16.232000,-0.1947443
-16.224000,-0.1946910
-16.216000,-0.1946910
-16.208000,-0.1947443
-16.200000,-0.1946910
-16.192000,-0.1947443
-16.184000,-0.1947443
-16.176000,-0.1946910
-16.168000,-0.1947443
-16.160000,-0.1947443
-16.152000,-0.1946377
-16.144000,-0.1946377
-16.136000,-0.1946910
-16.128000,-0.1946910
-16.120000,-0.1945310
-16.112000,-0.1945310
-16.104000,-0.1947443
-16.096000,-0.1947977
-16.088000,-0.1947443
-16.080000,-0.1947443
-16.072000,-0.1946910
-16.064000,-0.1946377
-16.056000,-0.1945310
-16.048000,-0.1945843
-16.040000,-0.1946377
-16.032000,-0.1946910
-16.024000,-0.1946377
-16.016000,-0.1945843
-16.008000,-0.1946377
-16.000000,-0.1946910
-15.992000,-0.1945843
-15.984000,-0.1945310
-15.976000,-0.1946377
-15.968000,-0.1946910
-15.960000,-0.1946910
-15.952000,-0.1946910
-15.944000,-0.1946910
-15.936000,-0.1945843
-15.928000,-0.1945843
-15.920000,-0.1945310
-15.912000,-0.1945843
