sample_delay_us,ch1_V
-21.744000,-0.1803692
-21.736000,-0.1803159
-21.728000,-0.1803692
-21.720000,-0.1803692
-21.712000,-0.1803159
-21.704000,-0.1802625
-21.696000,-0.1803159
-21.688000,-0.1802625
-21.680000,-0.1802625
-21.672000,-0.1802625
-21.664000,-0.1803692
-21.656000,-0.1803692
-21.648000,-0.1802625
-21.640000,-0.1802625
-21.632000,-0.1803159
-21.624000,-0.1803159
-21.616000,-0.1802625
-21.608000,-0.1802092
-21.600000,-0.1801025
-21.592000,-0.1801559
-21.584000,-0.1801559
-21.576000,-0.1802092
-21.568000,-0.1802625
-21.560000,-0.1802625
-21.552000,-0.1802625
-21.544000,-0.1802092
-21.536000,-0.1801025
-21.528000,-0.1802092
-21.520000,-0.1802625
-21.512000,-0.1802625
-21.504000,-0.1802625
-21.496000,-0.1802625
-21.488000,-0.1801559
-21.480000,-0.1801559
-21.472000,-0.1802092
-21.464000,-0.1802092
-21.456000,-0.1802092
-21.448000,-0.1801559
-21.440000,-0.1801025
-21.432000,-0.1801559
-21.424000,-0.1801559
-21.416000,-0.1802092
-21.408000,-0.1801559
-21.400000,-0.1801559
-21.392000,-0.1801559
-21.384000,-0.1801025
-21.376000,-0.1801025
-21.368000,-0.1801559
-21.360000,-0.1801025
-21.352000,-0.1800492
-21.344000,-0.1799958
-21.336000,-0.1800492
-21.328000,-0.1801559
-21.320000,-0.1802092
-21.312000,-0.1801559
-21.304000,-0.1801559
-21.296000,-0.1801025
-21.288000,-0.1800492
-21.280000,-0.1799958
-21.272000,-0.1801025
-21.264000,-0.1801025
-21.256000,-0.1801025
-21.248000,-0.1799958
-21.240000,-0.1799958
-21.232000,-0.1800492
-21.224000,-0.1800492
-21.216000,-0.1801025
-21.208000,-0.1801025
-21.200000,-0.1801025
-21.192000,-0.1800492
-21.184000,-0.1801025
-21.176000,-0.1801025
-21.168000,-0.1801025
-21.160000,-0.1800492
-21.152000,-0.1800492
-21.144000,-0.1799958
-21.136000,-0.1800492
-21.128000,-0.1800492
-21.120000,-0.1800492
-21.112000,-0.1800492
-21.104000,-0.1799958
-21.096000,-0.1800492
-21.088000,-0.1800492
-21.080000,-0.1799425
-21.072000,-0.1798891
-21.064000,-0.1799425
-21.056000,-0.1798891
-21.048000,-0.1799958
-21.040000,-0.1800492
-21.032000,-0.1799958
-21.024000,-0.1799425
-21.016000,-0.1799425
-21.008000,-0.1799425
-21.000000,-0.1799958
-20.992000,-0.1799958
-20.984000,-0.1799425
-20.976000,-0.1799425
-20.968000,-0.1798358
-20.960000,-0.1799425
-20.952000,-0.1799425
-20.944000,-0.1798358
-20.936000,-0.1798891
-20.928000,-0.1799425
-20.920000,-0.1799425
-20.912000,-0.1799425
-20.904000,-0.1799958
-20.896000,-0.1800492
-20.888000,-0.1800492
-20.880000,-0.1799425
-20.872000,-0.1799958
-20.864000,-0.1799425
-20.856000,-0.1799425
-20.848000,-0.1798358
-20.840000,-0.1798358
-20.832000,-0.1798891
-20.824000,-0.1798891
-20.816000,-0.1798358
-20.808000,-0.1798891
-20.800000,-0.1798358
-20.792000,-0.1798891
-20.784000,-0.1799425
-20.776000,-0.1798358
-20.768000,-0.1798358
-20.760000,-0.1798891
-20.752000,-0.1798358
-20.744000,-0.1798891
-20.736000,-0.1798891
-20.728000,-0.1797825
-20.720000,-0.1798891
-20.712000,-0.1799425
-20.704000,-0.1798891
-20.696000,-0.1798891
-20.688000,-0.1799425
-20.680000,-0.1798891
-20.672000,-0.1798358
-20.664000,-0.1798891
-20.656000,-0.1799425
-20.648000,-0.1799425
-20.640000,-0.1798891
-20.632000,-0.1797825
-20.624000,-0.1798358
-20.616000,-0.1798358
-20.608000,-0.1797825
-20.600000,-0.1797825
-20.592000,-0.1797291
-20.584000,-0.1797825
-20.576000,-0.1798358
-20.568000,-0.1798891
-20.560000,-0.1798358
-20.552000,-0.1798358
-20.544000,-0.1797825
-20.536000,-0.1798358
-20.528000,-0.1798358
-20.520000,-0.1797825
-20.512000,-0.1796758
-20.504000,-0.1797291
-20.496000,-0.1797825
-20.488000,-0.1798358
-20.480000,-0.1798358
-20.472000,-0.1797825
-20.464000,-0.1796758
-20.456000,-0.1796758
-20.448000,-0.1797291
-20.440000,-0.1796758
-20.432000,-0.1796225
-20.424000,-0.1796225
-20.416000,-0.1797825
-20.408000,-0.1798358
-20.400000,-0.1797291
-20.392000,-0.1796758
-20.384000,-0.1797291
-20.376000,-0.1796758
-20.368000,-0.1796225
-20.360000,-0.1797291
-20.352000,-0.1797825
-20.344000,-0.1797825
-20.336000,-0.1796758
-20.328000,-0.1797291
-20.320000,-0.1797291
-20.312000,-0.1796758
-20.304000,-0.1797291
-20.296000,-0.1796758
-20.288000,-0.1796225
-20.280000,-0.1796758
-20.272000,-0.1797291
-20.264000,-0.1796758
-20.256000,-0.1796758
-20.248000,-0.1797291
-20.240000,-0.1797291
-20.232000,-0.1796758
-20.224000,-0.1796758
-20.216000,-0.1796225
-20.208000,-0.1796225
-20.200000,-0.1796225
-20.192000,-0.1796758
-20.184000,-0.1796758
-20.176000,-0.1796225
-20.168000,-0.1795158
-20.160000,-0.1795691
-20.152000,-0.1795691
-20.144000,-0.1795691
-20.136000,-0.1796225
-20.128000,-0.1796758
-20.120000,-0.1797291
-20.112000,-0.1796225
-20.104000,-0.1794624
-20.096000,-0.1794624
-20.088000,-0.1795158
-20.080000,-0.1795691
-20.072000,-0.1796225
-20.064000,-0.1795691
-20.056000,-0.1795158
-20.048000,-0.1794624
-20.040000,-0.1794091
-20.032000,-0.1794624
-20.024000,-0.1794624
-20.016000,-0.1794091
-20.008000,-0.1794624
-20.000000,-0.1795158
-19.992000,-0.1795691
-19.984000,-0.1795691
-19.976000,-0.1795158
-19.968000,-0.1795691
-19.960000,-0.1795691
-19.952000,-0.1795691
-19.944000,-0.1795158
-19.936000,-0.1795158
-19.928000,-0.1795158
-19.920000,-0.1795158
-19.912000,-0.1795158
-19.904000,-0.1795158
-19.896000,-0.1794624
-19.888000,-0.1795158
-19.880000,-0.1794624
-19.872000,-0.1794624
-19.864000,-0.1794624
-19.856000,-0.1794624
-19.848000,-0.1794091
-19.840000,-0.1794091
-19.832000,-0.1795158
-19.824000,-0.1795158
-19.816000,-0.1794091
-19.808000,-0.1794091
-19.800000,-0.1794624
-19.792000,-0.1793558
-19.784000,-0.1793024
-19.776000,-0.1793558
-19.768000,-0.1794091
-19.760000,-0.1794091
-19.752000,-0.1793024
-19.744000,-0.1793558
-19.736000,-0.1794624
-19.728000,-0.1794624
-19.720000,-0.1793558
-19.712000,-0.1793024
-19.704000,-0.1793558
-19.696000,-0.1794624
-19.688000,-0.1794091
-19.680000,-0.1794091
-19.672000,-0.1794091
-19.664000,-0.1794091
-19.656000,-0.1793558
-19.648000,-0.1793024
-19.640000,-0.1792491
-19.632000,-0.1794091
-19.624000,-0.1794624
-19.616000,-0.1794091
-19.608000,-0.1793558
-19.600000,-0.1793024
-19.592000,-0.1793024
-19.584000,-0.1793558
-19.576000,-0.1793558
-19.568000,-0.1793558
-19.560000,-0.1793024
-19.552000,-0.1793024
-19.544000,-0.1793558
-19.536000,-0.1793558
-19.528000,-0.1793558
-19.520000,-0.1793024
-19.512000,-0.1791957
-19.504000,-0.1792491
-19.496000,-0.1793024
-19.488000,-0.1793558
-19.480000,-0.1793558
-19.472000,-0.1793558
-19.464000,-0.1793024
-19.456000,-0.1791957
-19.448000,-0.1793024
-19.440000,-0.1793024
-19.432000,-0.1793024
-19.424000,-0.1793024
-19.416000,-0.1793558
-19.408000,-0.1792491
-19.400000,-0.1791957
-19.392000,-0.1791957
-19.384000,-0.1791957
-19.376000,-0.1791957
-19.368000,-0.1793024
-19.360000,-0.1793024
-19.352000,-0.1792491
-19.344000,-0.1793024
-19.336000,-0.1792491
-19.328000,-0.1791957
-19.320000,-0.1792491
-19.312000,-0.1793024
-19.304000,-0.1792491
-19.296000,-0.1792491
-19.288000,-0.1792491
-19.280000,-0.1791957
-19.272000,-0.1791957
-19.264000,-0.1791424
-19.256000,-0.1791424
-19.248000,-0.1790890
-19.240000,-0.1791424
-19.232000,-0.1791424
-19.224000,-0.1791424
-19.216000,-0.1791424
-19.208000,-0.1791957
-19.200000,-0.1791424
-19.192000,-0.1791424
-19.184000,-0.1791424
-19.176000,-0.1791957
-19.168000,-0.1791957
-19.160000,-0.1791424
-19.152000,-0.1792491
-19.144000,-0.1792491
-19.136000,-0.1791957
-19.128000,-0.1791424
-19.120000,-0.1791424
-19.112000,-0.1789824
-19.104000,-0.1790357
-19.096000,-0.1790890
-19.088000,-0.1790890
-19.080000,-0.1790357
-19.072000,-0.1790357
-19.064000,-0.1790357
-19.056000,-0.1790890
-19.048000,-0.1790890
-19.040000,-0.1790357
-19.032000,-0.1790357
-19.024000,-0.1790357
-19.016000,-0.1790357
