pc_wallclock_iso,firmware_time_ms,ch0_uV,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV,ch17_uV,ch18_uV,ch19_uV,ch20_uV,ch21_uV,ch22_uV,ch23_uV,ch24_uV,ch25_uV,ch26_uV,ch27_uV,ch28_uV,ch29_uV,ch30_uV,ch31_uV,ch32_uV,ch33_uV,ch34_uV,ch35_uV,ch36_uV,ch37_uV,ch38_uV,ch39_uV,ch40_uV,ch41_uV,ch42_uV,ch43_uV,ch44_uV,ch45_uV,ch46_uV,ch47_uV,ch48_uV,ch49_uV,ch50_uV,ch51_uV,ch52_uV,ch53_uV,ch54_uV,ch55_uV,ch56_uV,ch57_uV,ch58_uV,ch59_uV,ch60_uV,ch61_uV,ch62_uV,ch63_uV,ch64_uV,ch65_uV,ch66_uV,ch67_uV,ch68_uV,ch69_uV,ch70_uV,ch71_uV,flagged
# mark: 2026-07-07T16:45:24.938260, air
2026-07-07T16:47:03.405528,19031784,2232036,1461582,1025028,725479,517368,366783,253486,174331,116214,2157020,1425628,997352,705223,503139,354061,245056,167102,110206,2202568,1418113,987091,699081,496234,350341,243511,165405,110015,2208709,1421566,986766,701332,496234,352191,244388,167388,111331,2187347,1403560,977573,687465,491504,347442,242099,165271,111961,2024669,1283855,891342,625209,442600,311756,216064,146465,97103,1824607,1148338,787220,548400,388221,268955,184307,122737,80451,1694183,1067047,733165,512847,359058,249652,171527,113620,73604,0
2026-07-07T16:47:03.518245,19031909,2232113,1461582,1025028,725517,517406,366783,253467,174331,116233,2156620,1425533,997409,705223,503139,354118,245037,167121,110244,2202777,1418209,987167,699138,496253,350341,243530,165443,110015,2208747,1421566,986785,701370,496273,352230,244445,167407,111331,2187385,1403617,977573,687465,491523,347461,242080,165290,111961,2024841,1284065,891475,625305,442638,311794,216083,146465,97122,1824588,1148281,787162,548381,388164,268917,184326,122737,80432,1694278,1067123,733203,512847,359058,249652,171508,113582,73585,0
2026-07-07T16:47:03.646219,19032037,2232113,1461620,1025047,725517,517425,366802,253467,174312,116214,2156620,1425399,997371,705242,503177,354156,245075,167160,110263,2202930,1418323,987243,699214,496292,350379,243530,165424,110015,2208690,1421623,986824,701370,496292,352268,244426,167388,111331,2187404,1403675,977611,687503,491561,347461,242080,165309,112018,2024936,1284141,891552,625324,442695,311832,216083,146446,97122,1824607,1148319,787181,548381,388202,268936,184345,122756,80451,1694164,1067180,733203,512828,359058,249691,171508,113563,73547,0
2026-07-07T16:47:03.760748,19032152,2232055,1461601,1025104,725517,517425,366821,253448,174312,116195,2156944,1425533,997409,705242,503177,354137,245094,167179,110263,2202930,1418361,987281,699214,496311,350379,243530,165443,110015,2208709,1421680,986881,701446,496349,352268,244426,167388,111351,2187519,1403675,977630,687618,491580,347480,242099,165328,111999,2025203,1284256,891628,625362,442733,311813,216083,146446,97103,1824569,1148281,787181,548381,388202,268936,184345,122776,80451,1693973,1067123,733203,512790,359039,249710,171508,113582,73547,0
2026-07-07T16:47:03.871744,19032263,2232151,1461639,1025142,725536,517444,366859,253448,174331,116233,2156963,1425571,997390,705223,503177,354137,245094,167179,110263,2203102,1418418,987339,699253,496349,350379,243530,165443,110034,2208690,1421642,986919,701484,496368,352268,244426,167388,111351,2187614,1403732,977649,687656,491600,347499,242118,165328,112018,2025203,1284332,891761,625400,442695,311870,216102,146465,97122,1824417,1148223,787162,548400,388259,268955,184364,122776,80413,1694011,1067123,733261,512828,359039,249729,171527,113582,73528,0
2026-07-07T16:47:04.013411,19032393,2232246,1461696,1025104,725574,517482,366859,253467,174350,116233,2157364,1425590,997409,705223,503215,354156,245075,167179,110282,2203025,1418399,987396,699291,496368,350379,243530,165424,110054,2208728,1421680,986957,701503,496406,352287,244464,167369,111351,2187690,1403827,977706,687751,491676,347538,242137,165328,112037,2025508,1284484,891780,625438,442752,311908,216083,146465,97141,1824455,1148223,787181,548419,388259,268974,184364,122776,80413,1694240,1067237,733394,512847,359077,249748,171546,113601,73528,0
2026-07-07T16:47:04.137672,19032529,2232246,1461715,1025180,725612,517501,366878,253448,174350,116233,2157650,1425647,997428,705261,503215,354175,245094,167179,110301,2203426,1418647,987491,699386,496387,350399,243549,165462,110073,2209072,1421909,987014,701522,496444,352325,244464,167350,111351,2187633,1403789,977687,687732,491695,347576,242176,165367,112056,2025661,1284561,891819,625495,442810,311965,216121,146465,97179,1824569,1148223,787200,548439,388298,268974,184326,122795,80413,1694088,1067047,733261,512866,359096,249748,171527,113563,73528,0
2026-07-07T16:47:04.287729,19032662,2232208,1461715,1025199,725631,517501,366916,253505,174350,116233,2157383,1425571,997447,705318,503253,354213,245094,167198,110321,2203941,1418705,987548,699462,496387,350456,243587,165500,110092,2209072,1421985,987052,701618,496406,352344,244445,167388,111370,2187709,1403904,977764,687770,491771,347633,242233,165405,112075,2025737,1284713,891971,625515,442810,311965,216159,146446,97179,1824340,1148147,787181,548419,388317,269012,184326,122795,80413,1694049,1066989,733280,512866,359096,249767,171508,113525,73528,0
2026-07-07T16:47:04.411478,19032803,2232475,1461849,1025333,725727,517578,366973,253562,174369,116252,2157421,1425552,997505,705375,503311,354251,245113,167198,110378,2204074,1418838,987606,699520,496406,350494,243606,165538,110111,2209301,1422119,987091,701656,496425,352439,244445,167465,111408,2187690,1403980,977783,687828,491809,347690,242271,165405,112056,2025985,1284790,891971,625553,442829,311946,216178,146446,97141,1824188,1148071,787143,548477,388336,269012,184326,122795,80432,1694450,1067066,733356,512962,359153,249786,171508,113506,73528,0
2026-07-07T16:47:04.541964,19032933,2232284,1461658,1025218,725669,517539,366954,253562,174369,116291,2157440,1425533,997467,705356,503292,354270,245075,167179,110378,2204361,1418876,987644,699539,496444,350532,243606,165557,110149,2209301,1422119,987110,701637,496463,352478,244445,167484,111408,2187690,1403980,977802,687866,491790,347728,242290,165386,112056,2026062,1284847,891952,625572,442848,311946,216217,146446,97141,1824245,1148128,787181,548534,388355,269012,184326,122795,80413,1694831,1067352,733509,513000,359210,249824,171566,113506,73547,0
2026-07-07T16:47:04.672264,19033063,2232227,1461658,1025218,725669,517539,366973,253582,174369,116271,2157325,1425457,997447,705375,503292,354270,245094,167198,110397,2203807,1418781,987567,699520,496425,350532,243587,165557,110130,2209453,1422119,987148,701656,496444,352478,244426,167465,111408,2187614,1403923,977764,687828,491752,347728,242328,165405,112056,2026043,1284885,891990,625591,442886,311946,216217,146465,97198,1824398,1148147,787220,548553,388374,268993,184345,122795,80375,1694736,1067390,733547,513019,359249,249843,171623,113525,73566,0
2026-07-07T16:47:04.813703,19033196,2232284,1461639,1025199,725727,517501,366973,253562,174350,116252,2157230,1425495,997371,705375,503273,354270,245056,167217,110378,2203273,1418571,987548,699501,496444,350551,243606,165557,110130,2209453,1422138,987167,701694,496501,352478,244388,167484,111408,2187614,1403923,977764,687847,491771,347728,242309,165367,112075,2025928,1284961,892009,625610,442924,311946,216236,146484,97198,1824340,1148109,787181,548591,388374,269031,184364,122795,80375,1694507,1067371,733490,513000,359249,249862,171642,113544,73604,0
2026-07-07T16:47:04.943940,19033335,2232303,1461601,1025180,725727,517520,366954,253601,174369,116233,2157573,1425590,997352,705375,503253,354232,245075,167217,110359,2203273,1418533,987529,699462,496425,350551,243644,165576,110168,2209587,1422195,987205,701732,496501,352478,244407,167522,111408,2187767,1403980,977802,687885,491809,347747,242328,165386,112113,2026004,1285038,892028,625629,442943,311985,216255,146484,97198,1824283,1147975,787086,548610,388374,269050,184364,122795,80375,1694488,1067409,733528,513019,359249,249881,171642,113544,73642,0
2026-07-07T16:47:05.087865,19033472,2232284,1461563,1025199,725727,517539,366973,253601,174388,116214,2157230,1425590,997390,705394,503273,354251,245113,167255,110340,2203598,1418666,987606,699501,496444,350551,243644,165576,110168,2209415,1422119,987205,701770,496501,352497,244388,167503,111427,2187767,1403980,977783,687904,491828,347728,242328,165367,112133,2026138,1285133,892105,625705,442981,312042,216274,146484,97217,1824474,1148014,787220,548610,388412,269069,184364,122833,80394,1694336,1067409,733490,513000,359230,249900,171680,113582,73642,0
2026-07-07T16:47:05.202935,19033594,2232284,1461582,1025161,725727,517559,366973,253582,174407,116214,2157135,1425666,997390,705413,503311,354270,245132,167274,110321,2203884,1418781,987663,699520,496444,350570,243644,165576,110168,2209606,1422233,987205,701770,496540,352497,244426,167560,111408,2187748,1403999,977821,687942,491867,347766,242347,165386,112133,2026100,1285114,892124,625743,443019,312042,216331,146484,97236,1824379,1148052,787220,548610,388469,269069,184383,122852,80413,1694336,1067485,733528,513000,359268,249919,171737,113601,73661,0
2026-07-07T16:47:05.331531,19033723,2232208,1461563,1025142,725746,517578,367012,253582,174350,116195,2157440,1425743,997409,705413,503311,354290,245113,167255,110321,2204284,1418953,987701,699577,496463,350589,243644,165576,110187,2209568,1422271,987262,701732,496597,352439,244445,167541,111408,2187690,1404018,977802,687942,491867,347747,242347,165367,112152,2026290,1285266,892162,625782,443058,312061,216369,146503,97274,1824379,1148014,787200,548591,388488,269088,184402,122890,80375,1694355,1067543,733566,513038,359306,249919,171718,113582,73661,0
2026-07-07T16:47:05.468961,19033861,2232170,1461525,1025161,725727,517578,367012,253543,174369,116195,2157020,1425705,997428,705432,503292,354328,245113,167274,110340,2204151,1418972,987720,699596,496444,350589,243682,165596,110187,2209434,1422290,987224,701694,496597,352401,244426,167522,111427,2187767,1404056,977840,687961,491886,347766,242347,165386,112152,2026062,1285190,892162,625820,443077,312080,216369,146503,97293,1824188,1147918,787200,548591,388507,269126,184440,122890,80394,1694107,1067485,733547,513076,359306,249958,171737,113582,73661,0
2026-07-07T16:47:05.600758,19033990,2232170,1461544,1025142,725727,517559,367012,253524,174369,116214,2157135,1425724,997486,705451,503311,354347,245094,167255,110359,2204246,1418991,987739,699634,496463,350589,243701,165615,110206,2209262,1422157,987110,701675,496616,352420,244407,167503,111446,2187557,1403999,977783,687923,491886,347805,242309,165405,112171,2026233,1285286,892238,625858,443096,312080,216369,146522,97332,1824302,1147956,787239,548629,388526,269165,184440,122909,80394,1694011,1067428,733547,513076,359325,249977,171737,113582,73680,0
2026-07-07T16:47:05.733450,19034124,2232170,1461525,1025199,725708,517578,367050,253486,174369,116252,2157192,1425628,997467,705471,503311,354366,245113,167236,110378,2203979,1418953,987739,699634,496482,350589,243663,165615,110206,2209339,1422252,987167,701713,496597,352401,244388,167503,111427,2187481,1403961,977745,687923,491905,347824,242309,165405,112171,2026290,1285305,892276,625877,443134,312080,216369,146522,97351,1824398,1148033,787258,548629,388526,269184,184402,122928,80394,1693840,1067218,733509,513076,359325,249958,171756,113582,73680,0
2026-07-07T16:47:05.858707,19034250,2232227,1461505,1025218,725727,517616,367012,253486,174369,116214,2156639,1425457,997409,705451,503330,354366,245151,167198,110340,2204132,1418895,987682,699615,496463,350608,243663,165615,110206,2209415,1422271,987167,701732,496616,352401,244388,167465,111408,2187481,1403999,977764,687942,491905,347805,242309,165405,112171,2026100,1285343,892276,625839,443134,312061,216388,146522,97370,1824131,1147995,787220,548610,388546,269203,184402,122909,80394,1693611,1067371,733451,513076,359325,249938,171756,113601,73661,0
2026-07-07T16:47:05.997953,19034384,2232208,1461505,1025199,725727,517635,367012,253524,174369,116233,2156505,1425399,997390,705528,503311,354366,245132,167179,110340,2203807,1418819,987701,699634,496425,350570,243663,165576,110225,2209434,1422309,987129,701732,496597,352401,244407,167484,111427,2187595,1404113,977840,688018,491962,347805,242309,165424,112171,2026157,1285400,892276,625839,443115,312061,216426,146522,97351,1824417,1148090,787296,548629,388565,269203,184402,122890,80394,1693534,1067371,733432,513076,359344,249938,171756,113601,73642,0
2026-07-07T16:47:06.114772,19034506,2232227,1461486,1025180,725727,517616,367012,253486,174369,116233,2156696,1425514,997371,705528,503311,354347,245094,167179,110340,2203407,1418685,987644,699577,496406,350551,243663,165576,110225,2209186,1422195,987072,701713,496597,352382,244388,167484,111370,2187500,1404075,977878,688037,491962,347805,242347,165443,112171,2026329,1285400,892276,625858,443134,312061,216407,146541,97351,1824283,1148090,787315,548648,388584,269203,184402,122890,80413,1693477,1067256,733394,513095,359382,249958,171756,113601,73623,0
2026-07-07T16:47:06.248861,19034640,2232303,1461448,1025161,725746,517597,367012,253486,174369,116233,2156543,1425418,997409,705585,503253,354366,245075,167198,110321,2203178,1418685,987587,699539,496406,350532,243644,165596,110206,2209148,1422233,987129,701732,496635,352420,244407,167484,111370,2187557,1404113,977897,688037,491981,347824,242366,165462,112171,2026195,1285400,892314,625877,443115,312061,216388,146560,97351,1824207,1148014,787315,548629,388565,269184,184383,122909,80413,1693439,1067314,733470,513076,359401,249958,171737,113582,73642,0
2026-07-07T16:47:06.413951,19034780,2232284,1461410,1025180,725765,517597,366973,253505,174350,116195,2156658,1425457,997390,705623,503234,354366,245075,167179,110340,2203197,1418609,987567,699577,496387,350513,243625,165596,110206,2209243,1422233,987072,701694,496616,352420,244388,167503,111351,2187614,1404056,977878,688037,491981,347824,242385,165462,112171,2026252,1285495,892314,625877,443115,312042,216388,146560,97370,1824417,1148128,787353,548629,388584,269203,184383,122909,80413,1693191,1067276,733509,513038,359401,249919,171718,113582,73642,0
2026-07-07T16:47:06.525888,19034917,2232551,1461601,1025295,725841,517673,367012,253505,174350,116214,2157173,1425533,997428,705680,503273,354366,245075,167179,110359,2203064,1418628,987606,699653,496425,350532,243644,165596,110187,2209491,1422233,987091,701751,496578,352401,244407,167484,111351,2187652,1404075,977878,688037,491981,347862,242385,165462,112209,2026367,1285533,892295,625877,443115,312061,216388,146560,97370,1824188,1148033,787296,548610,388565,269222,184364,122909,80413,1693286,1067333,733547,513057,359401,249881,171699,113601,73661,0
2026-07-07T16:47:06.649868,19035041,2232399,1461429,1025199,725765,517597,366973,253486,174350,116214,2157096,1425437,997352,705623,503253,354366,245075,167179,110359,2203140,1418666,987567,699615,496425,350513,243663,165615,110187,2209606,1422271,987072,701751,496597,352439,244426,167503,111351,2187671,1404113,977859,688114,491981,347881,242404,165481,112228,2026271,1285514,892314,625896,443115,312042,216388,146541,97332,1824226,1147995,787277,548591,388546,269203,184364,122928,80394,1693553,1067524,733680,513095,359420,249900,171718,113639,73642,0
2026-07-07T16:47:06.784236,19035168,2232418,1461391,1025218,725765,517597,366992,253486,174331,116176,2156982,1425514,997371,705642,503253,354385,245075,167160,110340,2203045,1418685,987606,699634,496425,350513,243644,165615,110187,2209453,1422138,987014,701713,496559,352420,244388,167503,111370,2187614,1403980,977821,688076,491981,347900,242404,165500,112228,2026519,1285705,892486,625972,443134,312061,216407,146579,97351,1824474,1148071,787277,548610,388546,269184,184383,122947,80394,1693515,1067466,733623,513057,359401,249919,171718,113639,73604,0
2026-07-07T16:47:06.897853,19035279,2232399,1461334,1025238,725765,517578,366992,253486,174331,116176,2157001,1425533,997314,705661,503253,354366,245075,167160,110359,2203083,1418705,987587,699653,496444,350532,243682,165634,110187,2209816,1422290,987091,701770,496578,352420,244388,167484,111370,2187576,1404018,977802,688095,492000,347881,242404,165519,112228,2026634,1285858,892505,625972,443134,312042,216388,146579,97351,1824531,1148071,787258,548572,388546,269203,184364,122966,80394,1693611,1067543,733661,513095,359439,249919,171718,113639,73604,0
2026-07-07T16:47:07.026008,19035417,2232437,1461296,1025238,725727,517559,366992,253486,174388,116119,2156505,1425590,997352,705680,503234,354366,245075,167179,110340,2202892,1418628,987548,699596,496406,350513,243663,165615,110149,2209854,1422290,987091,701732,496616,352439,244388,167503,111370,2187671,1404056,977783,688114,492019,347900,242366,165519,112209,2026443,1285705,892467,625934,443134,312042,216369,146560,97351,1824588,1148052,787239,548553,388546,269203,184345,122985,80394,1693706,1067504,733642,513076,359401,249900,171718,113620,73604,0
2026-07-07T16:47:07.148549,19035540,2232475,1461296,1025257,725746,517520,366992,253505,174407,116119,2156067,1425514,997352,705680,503253,354347,245075,167179,110321,2202282,1418361,987491,699577,496387,350494,243663,165596,110149,2210121,1422367,987091,701713,496597,352401,244407,167465,111389,2187519,1403980,977726,688076,491981,347862,242347,165500,112190,2026233,1285476,892410,625953,443134,312042,216369,146541,97312,1824455,1148014,787200,548553,388526,269184,184326,123004,80394,1693782,1067581,733623,513076,359401,249900,171718,113620,73623,0
2026-07-07T16:47:07.280533,19035671,2232437,1461334,1025257,725746,517539,367050,253486,174427,116081,2155876,1425380,997409,705661,503292,354347,245075,167160,110340,2202339,1418380,987491,699577,496406,350494,243663,165596,110149,2210312,1422481,987129,701732,496616,352420,244407,167465,111408,2187423,1403923,977687,688076,491981,347862,242328,165500,112190,2026157,1285553,892429,625934,443134,312042,216369,146560,97293,1824531,1148052,787200,548534,388507,269184,184345,122985,80394,1693592,1067581,733566,513057,359401,249900,171699,113601,73623,0
2026-07-07T16:47:07.413089,19035805,2232456,1461353,1025276,725727,517520,367069,253524,174427,116062,2155857,1425342,997390,705661,503311,354366,245113,167179,110321,2202739,1418590,987587,699596,496425,350494,243663,165596,110149,2210483,1422519,987091,701751,496635,352420,244407,167484,111408,2187538,1403961,977649,688076,491962,347843,242309,165500,112190,2026119,1285686,892429,625934,443134,312042,216369,146541,97293,1824550,1148090,787200,548553,388507,269203,184345,122985,80375,1693668,1067619,733623,513095,359401,249881,171718,113601,73623,0
2026-07-07T16:47:07.549383,19035940,2232494,1461391,1025276,725669,517501,367069,253505,174446,116062,2156295,1425323,997371,705699,503311,354347,245094,167179,110340,2202091,1418361,987491,699539,496387,350475,243644,165615,110130,2210331,1422424,986976,701694,496597,352382,244388,167484,111427,2187423,1403904,977630,688018,491924,347843,242290,165500,112190,2026023,1285572,892410,625877,443096,312004,216331,146541,97274,1824455,1148071,787181,548553,388507,269184,184345,122966,80356,1693954,1067733,733757,513153,359439,249881,171737,113620,73623,0
2026-07-07T16:47:07.667723,19036059,2232532,1461372,1025295,725669,517482,367088,253505,174427,116062,2156734,1425304,997352,705719,503311,354309,245094,167179,110321,2201728,1418190,987396,699501,496349,350494,243587,165576,110130,2210159,1422386,986938,701656,496578,352363,244331,167484,111408,2187442,1403884,977630,688056,491905,347843,242290,165462,112190,2025909,1285514,892391,625877,443077,311985,216312,146541,97274,1824417,1148090,787200,548553,388546,269203,184326,122947,80356,1694088,1067886,733776,513134,359439,249881,171737,113658,73642,0
2026-07-07T16:47:07.800744,19036192,2232532,1461372,1025276,725688,517482,367069,253505,174427,116081,2156219,1425247,997314,705699,503292,354309,245056,167179,110321,2201728,1418151,987377,699462,496349,350494,243568,165596,110130,2210273,1422405,986938,701675,496616,352363,244350,167484,111408,2187385,1403865,977630,688037,491924,347843,242290,165462,112152,2025928,1285514,892314,625858,443077,311965,216331,146560,97274,1824550,1148128,787239,548572,388546,269203,184326,122909,80337,1694049,1067829,733795,513134,359420,249843,171718,113658,73680,0
2026-07-07T16:47:07.925747,19036317,2232589,1461429,1025276,725708,517463,367069,253486,174465,116138,2156143,1425170,997276,705699,503292,354328,245037,167160,110321,2201652,1418151,987339,699462,496349,350532,243568,165576,110130,2210273,1422367,986938,701656,496597,352382,244369,167465,111408,2187461,1403942,977706,688037,491905,347862,242290,165462,112152,2025775,1285495,892276,625839,443058,311985,216331,146560,97274,1824474,1148090,787239,548572,388546,269184,184345,122909,80318,1694107,1067771,733814,513172,359420,249824,171737,113639,73661,0
2026-07-07T16:47:08.045402,19036437,2232513,1461448,1025257,725708,517463,367050,253505,174465,116138,2156143,1425170,997276,705719,503292,354366,245037,167179,110321,2201824,1418304,987339,699462,496368,350570,243568,165596,110130,2210502,1422367,986938,701656,496597,352401,244369,167503,111427,2187347,1403904,977687,688018,491905,347862,242271,165462,112152,2025756,1285495,892219,625896,443077,311965,216350,146560,97255,1824359,1148033,787220,548572,388526,269184,184364,122909,80337,1694164,1067676,733757,513134,359401,249805,171737,113639,73661,0
2026-07-07T16:47:08.172909,19036564,2232513,1461448,1025314,725669,517463,367050,253486,174446,116138,2155876,1425151,997314,705699,503273,354366,245056,167198,110321,2202148,1418380,987339,699443,496368,350570,243549,165596,110111,2210464,1422348,986957,701637,496597,352363,244331,167522,111408,2187366,1403884,977649,688018,491905,347843,242252,165481,112152,2025642,1285553,892257,625915,443096,311946,216369,146579,97274,1824531,1148109,787239,548591,388526,269222,184383,122928,80337,1694278,1067714,733642,513076,359382,249805,171718,113639,73680,0
2026-07-07T16:47:08.317022,19036693,2232475,1461467,1025314,725669,517444,367050,253448,174427,116138,2155933,1425113,997314,705680,503292,354347,245056,167198,110301,2201881,1418247,987281,699386,496368,350570,243549,165576,110092,2210121,1422157,986919,701637,496635,352363,244350,167522,111427,2187481,1403904,977630,688018,491886,347824,242233,165443,112152,2025680,1285495,892276,625896,443077,311946,216369,146617,97274,1824512,1148128,787239,548591,388507,269222,184440,122928,80356,1694278,1067791,733699,513076,359382,249805,171718,113658,73680,0
2026-07-07T16:47:08.448864,19036840,2232780,1461677,1025447,725765,517501,367069,253467,174465,116138,2156372,1425342,997371,705623,503292,354347,245094,167198,110301,2202053,1418342,987319,699386,496406,350589,243530,165576,110111,2210025,1422138,986900,701618,496692,352363,244388,167522,111427,2187347,1403789,977535,687961,491828,347785,242195,165424,112133,2025623,1285324,892143,625896,443077,311946,216369,146636,97293,1824607,1148204,787277,548629,388526,269222,184459,122928,80337,1694316,1067791,733718,513076,359382,249786,171718,113677,73680,0
2026-07-07T16:47:08.591955,19036984,2232513,1461563,1025314,725688,517444,366992,253429,174446,116100,2156429,1425342,997333,705566,503234,354309,245094,167198,110263,2201595,1418209,987281,699329,496406,350589,243530,165557,110092,2209873,1422061,986862,701580,496692,352344,244369,167484,111427,2187404,1403808,977573,687961,491771,347766,242156,165443,112133,2025718,1285343,892162,625877,443096,311985,216369,146636,97332,1824836,1148281,787315,548629,388526,269241,184459,122928,80337,1693992,1067733,733661,513000,359363,249805,171718,113677,73661,0
2026-07-07T16:47:08.731552,19037123,2232456,1461582,1025314,725688,517482,366973,253429,174446,116081,2156543,1425361,997352,705528,503215,354290,245094,167217,110282,2201233,1418170,987300,699348,496425,350570,243511,165576,110092,2209892,1422004,986862,701599,496635,352325,244369,167484,111427,2187309,1403789,977535,687923,491790,347728,242156,165462,112152,2025623,1285171,892181,625896,443058,311985,216369,146656,97312,1825122,1148319,787372,548648,388546,269222,184459,122928,80337,1693611,1067466,733566,513019,359363,249786,171699,113716,73642,0
2026-07-07T16:47:08.851922,19037243,2232456,1461563,1025314,725669,517444,366992,253410,174427,116081,2156963,1425380,997352,705528,503196,354270,245075,167217,110263,2201233,1418075,987243,699329,496425,350551,243530,165576,110111,2209835,1421985,986862,701580,496635,352287,244369,167465,111446,2187309,1403732,977497,687904,491809,347709,242118,165462,112152,2025871,1285343,892334,625991,443096,312023,216369,146675,97274,1824836,1148262,787372,548610,388507,269241,184459,122947,80375,1693878,1067638,733566,513038,359344,249805,171680,113697,73623,0
2026-07-07T16:47:08.973323,19037365,2232399,1461563,1025333,725650,517482,366973,253410,174407,116081,2156601,1425170,997371,705509,503215,354290,245113,167198,110263,2201233,1418113,987262,699329,496406,350532,243549,165576,110130,2209949,1422042,986900,701599,496616,352287,244369,167446,111465,2187347,1403713,977497,687866,491790,347690,242137,165500,112113,2025775,1285266,892314,625991,443077,312023,216350,146656,97293,1825065,1148338,787410,548610,388526,269241,184440,122966,80394,1693954,1067638,733604,513076,359344,249805,171699,113697,73623,0
2026-07-07T16:47:09.087474,19037477,2232341,1461601,1025371,725650,517482,366954,253410,174369,116100,2156620,1425151,997352,705490,503196,354309,245113,167198,110263,2200889,1417961,987186,699291,496368,350513,243530,165538,110130,2209892,1421985,986881,701561,496616,352287,244350,167427,111465,2187194,1403675,977458,687847,491771,347671,242156,165481,112133,2025756,1285209,892314,626010,443077,312023,216350,146694,97293,1825046,1148376,787448,548629,388546,269241,184440,122985,80394,1693992,1067600,733585,513076,359344,249786,171699,113697,73604,0
2026-07-07T16:47:09.201630,19037593,2232265,1461620,1025371,725669,517463,366973,253410,174369,116119,2157211,1425342,997409,705451,503196,354290,245094,167160,110263,2200584,1417827,987129,699234,496349,350513,243511,165557,110149,2210044,1422004,986919,701580,496597,352287,244369,167427,111446,2187156,1403694,977401,687789,491733,347671,242118,165481,112113,2025775,1285171,892276,625991,443077,311965,216388,146713,97293,1824913,1148319,787353,548629,388526,269222,184459,122985,80394,1694469,1067848,733718,513114,359344,249805,171699,113697,73604,0
2026-07-07T16:47:09.330071,19037721,2232246,1461620,1025428,725631,517425,366954,253429,174388,116138,2157249,1425361,997428,705432,503139,354270,245056,167140,110263,2200813,1417789,987072,699253,496368,350513,243511,165596,110168,2210083,1421985,986938,701580,496578,352268,244350,167427,111446,2187023,1403617,977287,687713,491676,347614,242099,165481,112133,2025833,1285171,892238,625991,443096,311985,216350,146713,97293,1825256,1148471,787467,548667,388546,269241,184440,122985,80394,1694507,1067924,733699,513134,359325,249805,171680,113697,73604,0
2026-07-07T16:47:09.452402,19037844,2232322,1461620,1025466,725593,517425,366954,253448,174388,116157,2157383,1425380,997467,705451,503101,354290,245075,167160,110263,2200546,1417732,987033,699234,496330,350494,243511,165596,110168,2210121,1421947,986957,701599,496521,352268,244369,167446,111427,2186908,1403541,977230,687675,491676,347595,242118,165481,112152,2025585,1285076,892200,625972,443077,311985,216312,146713,97274,1825447,1148567,787563,548725,388565,269260,184440,122985,80432,1694831,1068000,733737,513153,359325,249786,171718,113735,73585,0
2026-07-07T16:47:09.588473,19037980,2232341,1461620,1025428,725612,517425,366954,253467,174388,116157,2157974,1425399,997486,705451,503139,354270,245075,167160,110244,2200641,1417732,987033,699195,496349,350494,243492,165596,110168,2210064,1421947,986995,701618,496521,352306,244369,167427,111427,2186832,1403503,977153,687675,491657,347576,242099,165462,112152,2025642,1285038,892181,625953,443077,311985,216350,146713,97274,1825504,1148586,787601,548763,388526,269279,184421,123004,80432,1694946,1068096,733776,513134,359325,249748,171737,113735,73585,0
2026-07-07T16:47:09.708581,19038100,2232322,1461582,1025447,725612,517425,366935,253467,174427,116157,2158241,1425457,997467,705451,503139,354213,245075,167140,110225,2200679,1417694,986957,699157,496330,350475,243492,165596,110168,2210140,1422023,987091,701599,496501,352268,244388,167446,111427,2186966,1403560,977230,687751,491695,347557,242176,165462,112152,2025585,1284961,892105,625934,443038,311985,216350,146713,97255,1825618,1148643,787582,548763,388526,269279,184440,123004,80432,1695118,1068325,733776,513191,359344,249748,171756,113735,73566,0
2026-07-07T16:47:09.839940,19038232,2232341,1461563,1025409,725631,517406,366916,253486,174427,116157,2158317,1425628,997543,705471,503139,354194,245056,167179,110225,2200870,1417751,986957,699176,496330,350475,243511,165596,110168,2210159,1421985,987091,701599,496521,352325,244407,167465,111427,2186908,1403579,977230,687770,491676,347557,242176,165462,112133,2025604,1284942,892086,625972,443019,311985,216350,146713,97217,1825771,1148681,787639,548763,388526,269279,184459,123004,80413,1695079,1068363,733814,513210,359344,249767,171737,113716,73585,0
2026-07-07T16:47:09.983955,19038369,2232265,1461582,1025428,725650,517387,366916,253486,174427,116195,2158260,1425628,997524,705471,503120,354194,245037,167198,110263,2201156,1417827,986976,699214,496330,350475,243511,165596,110187,2210102,1421985,987110,701599,496482,352344,244407,167484,111446,2186985,1403598,977249,687770,491695,347557,242176,165443,112133,2025604,1284942,892086,625972,443000,311985,216312,146694,97198,1826057,1148834,787696,548763,388526,269260,184478,123004,80432,1694774,1068115,733680,513191,359344,249767,171737,113716,73604,0
